3;20;001;00303;00084;02772;00089137;00019866;02229;07927;00025062;02812;00019866;02229;00014694;07397;00002141;01078;00000952;00479;00002079;01046;000;15;16;29;
3;20;002;00030;00007;02333;00008614;00001645;01910;07807;00002107;02446;00001645;01910;00001216;07392;00000177;01076;00000079;00480;00000173;01052;000;15;16;29;
3;20;003;00030;00007;02333;00008614;00001685;01956;07997;00002107;02446;00001685;01956;00001246;07395;00000182;01080;00000080;00475;00000177;01050;000;15;16;29;
3;20;004;00017;00007;04118;00003973;00001435;03612;07795;00001841;04634;00001435;03612;00001063;07408;00000154;01073;00000069;00481;00000149;01038;000;15;16;29;
3;20;005;00038;00008;02105;00010461;00001717;01641;08038;00002136;02042;00001717;01641;00001271;07402;00000185;01077;00000081;00472;00000180;01049;000;15;16;29;
3;20;006;00058;00020;03448;00017267;00004610;02670;07972;00005783;03349;00004610;02670;00003411;07399;00000496;01076;00000220;00477;00000483;01048;000;15;16;29;
3;20;007;00334;00087;02605;00099457;00020375;02049;07964;00025585;02572;00020375;02049;00015066;07394;00002198;01079;00000974;00478;00002137;01049;000;15;16;29;
3;20;999;00810;00220;02716;00237523;00051333;02161;07944;00064621;02721;00051333;02161;00037967;07396;00005533;01078;00002455;00478;00005378;01048;002;15;16;29;
8;20;001;00303;00084;02772;00089137;00019866;02229;07927;00025062;02812;00019866;02229;00009712;04889;00003138;01580;00002939;01479;00004077;02052;000;15;16;29;
8;20;002;00030;00007;02333;00008614;00001645;01910;07807;00002107;02446;00001645;01910;00000803;04881;00000259;01574;00000244;01483;00000339;02062;000;15;16;29;
8;20;003;00030;00007;02333;00008614;00001685;01956;07997;00002107;02446;00001685;01956;00000823;04884;00000265;01573;00000250;01484;00000347;02059;000;15;16;29;
8;20;004;00017;00007;04118;00003973;00001435;03612;07795;00001841;04634;00001435;03612;00000703;04899;00000225;01568;00000213;01484;00000294;02049;000;15;16;29;
8;20;005;00038;00008;02105;00010461;00001717;01641;08038;00002136;02042;00001717;01641;00000842;04904;00000271;01578;00000253;01474;00000351;02044;000;15;16;29;
8;20;006;00058;00020;03448;00017267;00004610;02670;07972;00005783;03349;00004610;02670;00002255;04892;00000728;01579;00000682;01479;00000945;02050;000;15;16;29;
8;20;007;00334;00087;02605;00099457;00020375;02049;07964;00025585;02572;00020375;02049;00009966;04891;00003215;01578;00003014;01479;00004180;02052;000;15;16;29;
8;20;999;00810;00220;02716;00237523;00051333;02161;07944;00064621;02721;00051333;02161;00025104;04890;00008101;01578;00007595;01480;00010533;02052;000;15;16;29;
9;20;001;00303;00084;02772;00089137;00019866;02229;07927;00025062;02812;00019866;02229;00008720;04389;00003339;01681;00003339;01681;00004468;02249;000;15;16;29;
9;20;002;00030;00007;02333;00008614;00001645;01910;07807;00002107;02446;00001645;01910;00000720;04377;00000277;01684;00000277;01684;00000371;02255;000;15;16;29;
9;20;003;00030;00007;02333;00008614;00001685;01956;07997;00002107;02446;00001685;01956;00000738;04380;00000284;01685;00000284;01685;00000379;02250;000;15;16;29;
9;20;004;00017;00007;04118;00003973;00001435;03612;07795;00001841;04634;00001435;03612;00000631;04397;00000241;01679;00000241;01679;00000322;02245;000;15;16;29;
9;20;005;00038;00008;02105;00010461;00001717;01641;08038;00002136;02042;00001717;01641;00000754;04391;00000288;01677;00000288;01677;00000387;02255;000;15;16;29;
9;20;006;00058;00020;03448;00017267;00004610;02670;07972;00005783;03349;00004610;02670;00002027;04397;00000774;01679;00000774;01679;00001035;02245;000;15;16;29;
9;20;007;00334;00087;02605;00099457;00020375;02049;07964;00025585;02572;00020375;02049;00008934;04385;00003426;01681;00003426;01681;00004589;02253;000;15;16;29;
9;20;999;00810;00220;02716;00237523;00051333;02161;07944;00064621;02721;00051333;02161;00022524;04388;00008629;01681;00008629;01681;00011551;02250;001;15;16;29;
1;20;001;00303;00084;02772;00089137;00019866;02229;07927;00025062;02812;00019866;02229;00016688;08400;00001744;00878;00000154;00078;00001280;00644;000;15;16;29;
1;20;002;00030;00007;02333;00008614;00001645;01910;07807;00002107;02446;00001645;01910;00001381;08395;00000144;00875;00000013;00079;00000107;00651;000;15;16;29;
1;20;003;00030;00007;02333;00008614;00001685;01956;07997;00002107;02446;00001685;01956;00001414;08392;00000148;00878;00000013;00077;00000110;00653;000;15;16;29;
1;20;004;00017;00007;04118;00003973;00001435;03612;07795;00001841;04634;00001435;03612;00001207;08411;00000125;00871;00000011;00077;00000092;00641;000;15;16;29;
1;20;005;00038;00008;02105;00010461;00001717;01641;08038;00002136;02042;00001717;01641;00001446;08422;00000149;00868;00000013;00076;00000109;00634;000;15;16;29;
1;20;006;00058;00020;03448;00017267;00004610;02670;07972;00005783;03349;00004610;02670;00003873;08401;00000404;00876;00000036;00078;00000297;00645;000;15;16;29;
1;20;007;00334;00087;02605;00099457;00020375;02049;07964;00025585;02572;00020375;02049;00017118;08401;00001789;00878;00000156;00077;00001312;00644;000;15;16;29;
1;20;999;00810;00220;02716;00237523;00051333;02161;07944;00064621;02721;00051333;02161;00043127;08401;00004503;00877;00000396;00077;00003307;00645;000;15;16;29;
