3;4;1;15;16;29;138;;4827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;1;15;16;29;131;367501;1553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;1;15;16;29;137;117863;1171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;1;15;16;29;132;63245;1017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;1;15;16;29;135;1029057;810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;1;15;16;29;133;432617;622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;2;15;16;29;138;;4822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;2;15;16;29;131;;1560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;2;15;16;29;137;;1242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;2;15;16;29;132;;1047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;2;15;16;29;135;;723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;2;15;16;29;133;;606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;3;15;16;29;138;;4791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;3;15;16;29;131;;1546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;3;15;16;29;137;;1176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;3;15;16;29;132;;1028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;3;15;16;29;135;;835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;3;15;16;29;133;;624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;4;15;16;29;138;;4746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;4;15;16;29;131;;1487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;4;15;16;29;137;;1249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;4;15;16;29;132;;1100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;4;15;16;29;135;;805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;4;15;16;29;133;;613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;5;15;16;29;138;;4786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;5;15;16;29;131;;1643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;5;15;16;29;132;;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;5;15;16;29;137;;1078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;5;15;16;29;135;;706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;5;15;16;29;133;;587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;6;15;16;29;138;;4872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;6;15;16;29;131;;1594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;6;15;16;29;137;;1088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;6;15;16;29;132;;970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;6;15;16;29;135;;848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;6;15;16;29;133;;628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;7;15;16;29;138;;5010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;7;15;16;29;131;;1480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;7;15;16;29;137;;1113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;7;15;16;29;132;;968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;7;15;16;29;135;;833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;7;15;16;29;133;;596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;8;15;16;29;138;;4720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;8;15;16;29;131;;1583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;8;15;16;29;137;;1133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;8;15;16;29;132;;1015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;8;15;16;29;135;;911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;8;15;16;29;133;;638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;9;15;16;29;138;;4782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;9;15;16;29;131;;1578;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;9;15;16;29;137;;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;9;15;16;29;132;;1033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;9;15;16;29;135;;777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;9;15;16;29;133;;630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;10;15;16;9;138;;5596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;10;15;16;9;137;;1077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;10;15;16;9;131;;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;10;15;16;9;135;;962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;10;15;16;9;132;;750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;10;15;16;9;133;;615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;11;15;16;29;138;;4625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;11;15;16;29;132;;1573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;11;15;16;29;131;;1420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;11;15;16;29;137;;1298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;11;15;16;29;135;;550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;11;15;16;29;133;;534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;12;15;16;29;138;;4747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;12;15;16;29;131;;1541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;12;15;16;29;137;;1185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;12;15;16;29;132;;969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;12;15;16;29;135;;926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;12;15;16;29;133;;632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;13;15;16;29;138;;4807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;13;15;16;29;131;;1567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;13;15;16;29;137;;1246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;13;15;16;29;132;;1004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;13;15;16;29;135;;758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;13;15;16;29;133;;618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;14;15;16;29;138;;5012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;14;15;16;29;131;;1530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;14;15;16;29;137;;1257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;14;15;16;29;132;;963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;14;15;16;29;135;;651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;14;15;16;29;133;;587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;15;15;16;29;138;;4646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;15;15;16;29;131;;1645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;15;15;16;29;137;;1350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;15;15;16;29;132;;1244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;15;15;16;29;133;;596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;15;15;16;29;135;;519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;16;15;16;29;138;;4787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;16;15;16;29;131;;1545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;16;15;16;29;137;;1227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;16;15;16;29;132;;1035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;16;15;16;29;135;;776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;16;15;16;29;133;;630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;17;15;16;29;138;;4866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;17;15;16;29;131;;1573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;17;15;16;29;137;;1356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;17;15;16;29;132;;915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;17;15;16;29;135;;703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;17;15;16;29;133;;587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;18;15;16;29;138;;4770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;18;15;16;29;131;;1670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;18;15;16;29;137;;1131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;18;15;16;29;132;;1010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;18;15;16;29;135;;808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;18;15;16;29;133;;611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;19;15;16;29;138;;5009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;19;15;16;29;131;;1577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;19;15;16;29;137;;1009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;19;15;16;29;132;;940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;19;15;16;29;135;;833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;19;15;16;29;133;;632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;20;15;16;29;138;;4759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;20;15;16;29;131;;1534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;20;15;16;29;137;;1197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;20;15;16;29;132;;1033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;20;15;16;29;135;;851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;20;15;16;29;133;;626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;21;15;16;29;138;;4818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;21;15;16;29;131;;1593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;21;15;16;29;137;;1178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;4;21;15;16;29;132;;1098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
