3;06;001;00942;00253;02686;00323287;00069105;02138;07943;00087005;02691;00069105;02138;00051071;07390;00007481;01083;00003330;00482;00007223;01045;000;15;16;29;
3;06;002;00032;00013;04063;00009780;00003071;03140;08174;00003757;03842;00003071;03140;00002280;07424;00000331;01078;00000148;00482;00000312;01016;000;15;16;29;
3;06;003;00033;00007;02121;00009992;00001852;01853;08087;00002290;02292;00001852;01853;00001370;07397;00000201;01085;00000088;00475;00000193;01043;000;15;16;29;
3;06;004;00035;00007;02000;00011646;00001872;01607;07969;00002349;02017;00001872;01607;00001383;07388;00000202;01079;00000091;00486;00000196;01047;000;15;16;29;
3;06;005;00042;00014;03333;00014064;00003850;02737;07974;00004828;03433;00003850;02737;00002844;07387;00000417;01083;00000186;00483;00000403;01047;000;15;16;29;
3;06;006;00029;00007;02414;00009419;00001874;01990;07851;00002387;02534;00001874;01990;00001383;07380;00000203;01083;00000090;00480;00000198;01057;000;15;16;29;
3;06;007;00068;00020;02941;00022089;00004920;02227;08063;00006102;02762;00004920;02227;00003639;07396;00000534;01085;00000236;00480;00000511;01039;000;15;16;29;
3;06;008;00142;00036;02535;00047416;00009691;02044;07862;00012326;02600;00009691;02044;00007155;07383;00001050;01083;00000468;00483;00001018;01051;000;15;16;29;
3;06;009;00011;00003;02727;00002962;00000410;01384;08454;00000485;01637;00000410;01384;00000309;07537;00000043;01049;00000019;00463;00000039;00951;000;15;16;09;
3;06;010;00037;00011;02973;00012377;00002888;02333;07803;00003701;02990;00002888;02333;00002131;07379;00000313;01084;00000138;00478;00000306;01059;000;15;16;29;
3;06;011;00133;00035;02632;00045436;00009619;02117;07940;00012114;02666;00009619;02117;00007104;07385;00001042;01083;00000465;00483;00001008;01049;000;15;16;29;
3;06;012;00050;00014;02800;00016702;00003767;02255;07891;00004774;02858;00003767;02255;00002785;07393;00000407;01080;00000181;00480;00000394;01047;000;15;16;29;
3;06;013;00221;00058;02624;00075004;00015813;02108;07981;00019814;02642;00015813;02108;00011689;07392;00001710;01081;00000765;00484;00001649;01043;000;15;16;29;
3;06;014;00079;00022;02785;00026773;00006080;02271;08016;00007585;02833;00006080;02271;00004490;07385;00000658;01082;00000295;00485;00000637;01048;000;15;16;29;
3;06;015;00070;00018;02571;00023477;00004652;01982;07863;00005916;02520;00004652;01982;00003438;07390;00000503;01081;00000224;00482;00000487;01047;000;15;16;29;
3;06;016;00058;00015;02586;00019875;00004112;02069;07949;00005173;02603;00004112;02069;00003036;07383;00000446;01085;00000199;00484;00000431;01048;000;15;16;29;
3;06;017;00051;00013;02549;00017235;00003276;01901;07765;00004219;02448;00003276;01901;00002422;07393;00000355;01084;00000158;00482;00000341;01041;000;15;16;29;
3;06;018;00028;00009;03214;00009376;00002244;02393;08060;00002784;02969;00002244;02393;00001660;07398;00000242;01078;00000108;00481;00000234;01043;000;15;16;29;
3;06;019;00066;00019;02879;00022652;00005211;02300;07846;00006642;02932;00005211;02300;00003848;07384;00000564;01082;00000251;00482;00000548;01052;000;15;16;29;
3;06;020;00073;00021;02877;00025216;00005786;02295;07945;00007283;02888;00005786;02295;00004276;07390;00000626;01082;00000279;00482;00000605;01046;000;15;16;29;
3;06;021;00056;00014;02500;00018531;00003594;01939;07974;00004507;02432;00003594;01939;00002662;07407;00000387;01077;00000172;00479;00000373;01037;000;15;16;29;
3;06;022;00017;00006;03529;00005608;00001625;02898;08508;00001910;03406;00001625;02898;00001204;07409;00000176;01083;00000078;00480;00000167;01028;000;15;16;24;
3;06;023;00028;00008;02857;00009739;00002117;02174;07629;00002775;02849;00002117;02174;00001561;07374;00000229;01082;00000102;00482;00000225;01062;000;15;16;29;
3;06;024;00080;00021;02625;00026867;00005683;02115;07953;00007146;02660;00005683;02115;00004200;07390;00000616;01084;00000271;00477;00000596;01049;000;15;16;29;
3;06;025;00175;00045;02571;00059160;00011988;02026;07973;00015036;02542;00011988;02026;00008860;07391;00001298;01083;00000576;00480;00001254;01046;000;15;16;29;
3;06;999;02556;00689;02696;00864683;00185100;02141;07947;00232908;02694;00185100;02141;00136800;07391;00020034;01082;00008918;00482;00019348;01045;003;15;16;29;
8;06;001;00942;00253;02686;00323287;00069105;02138;07943;00087005;02691;00069105;02138;00033816;04893;00010928;01581;00010233;01481;00014128;02045;000;15;16;29;
8;06;002;00032;00013;04063;00009780;00003071;03140;08174;00003757;03842;00003071;03140;00001517;04940;00000484;01576;00000453;01475;00000617;02009;000;15;16;29;
8;06;003;00033;00007;02121;00009992;00001852;01853;08087;00002290;02292;00001852;01853;00000906;04892;00000292;01577;00000274;01479;00000380;02052;000;15;16;29;
8;06;004;00035;00007;02000;00011646;00001872;01607;07969;00002349;02017;00001872;01607;00000914;04882;00000297;01587;00000279;01490;00000382;02041;000;15;16;29;
8;06;005;00042;00014;03333;00014064;00003850;02737;07974;00004828;03433;00003850;02737;00001885;04896;00000608;01579;00000570;01481;00000787;02044;000;15;16;29;
8;06;006;00029;00007;02414;00009419;00001874;01990;07851;00002387;02534;00001874;01990;00000916;04888;00000296;01580;00000277;01478;00000385;02054;000;15;16;29;
8;06;007;00068;00020;02941;00022089;00004920;02227;08063;00006102;02762;00004920;02227;00002413;04904;00000778;01581;00000727;01478;00001002;02037;000;15;16;29;
8;06;008;00142;00036;02535;00047416;00009691;02044;07862;00012326;02600;00009691;02044;00004733;04884;00001536;01585;00001438;01484;00001984;02047;000;15;16;29;
8;06;009;00011;00003;02727;00002962;00000410;01384;08454;00000485;01637;00000410;01384;00000205;05000;00000064;01561;00000060;01463;00000081;01976;000;15;16;09;
