3;21;001;00111;00032;02883;00037827;00008575;02267;07878;00010885;02878;00008575;02267;00006329;07381;00000931;01086;00000418;00487;00000897;01046;000;15;16;29;
3;21;002;00213;00056;02629;00071026;00014982;02109;07906;00018951;02668;00014982;02109;00011081;07396;00001620;01081;00000721;00481;00001560;01042;000;15;16;29;
3;21;003;00436;00119;02729;00143725;00031269;02176;07934;00039413;02742;00031269;02176;00023118;07393;00003382;01082;00001509;00483;00003260;01042;000;15;16;29;
3;21;004;00217;00056;02581;00073536;00015111;02055;07933;00019048;02590;00015111;02055;00011171;07393;00001634;01081;00000732;00484;00001574;01042;000;15;16;29;
3;21;005;00056;00014;02500;00017986;00003737;02078;07956;00004697;02611;00003737;02078;00002764;07396;00000403;01078;00000180;00482;00000390;01044;000;15;16;29;
3;21;006;00477;00131;02746;00162428;00034705;02137;07941;00043705;02691;00034705;02137;00025669;07396;00003753;01081;00001671;00481;00003612;01042;000;15;16;29;
3;21;007;00427;00114;02670;00141389;00028806;02037;07902;00036452;02578;00028806;02037;00021307;07397;00003112;01080;00001387;00481;00003000;01042;000;15;16;29;
3;21;008;00170;00046;02706;00057200;00012209;02134;08012;00015239;02664;00012209;02134;00009037;07402;00001320;01081;00000587;00481;00001265;01036;000;15;16;29;
3;21;009;01240;00332;02677;00427886;00091048;02128;07931;00114801;02683;00091048;02128;00067313;07393;00009844;01081;00004394;00483;00009497;01043;000;15;16;29;
3;21;011;00265;00071;02679;00085119;00017280;02030;07941;00021760;02556;00017280;02030;00012790;07402;00001866;01080;00000831;00481;00001793;01037;000;15;16;29;
3;21;012;00076;00020;02632;00024760;00005033;02033;07920;00006355;02567;00005033;02033;00003722;07395;00000544;01081;00000243;00483;00000524;01041;000;15;16;29;
3;21;013;02964;00798;02692;01023227;00216935;02120;07943;00273123;02669;00216935;02120;00160405;07394;00023470;01082;00010456;00482;00022604;01042;000;15;16;29;
3;21;016;00180;00049;02722;00056949;00011899;02089;07931;00015003;02634;00011899;02089;00008810;07404;00001283;01078;00000569;00478;00001237;01040;000;15;16;29;
3;21;017;00083;00023;02771;00026017;00006002;02307;07998;00007504;02884;00006002;02307;00004443;07403;00000649;01081;00000288;00480;00000622;01036;000;15;16;29;
3;21;018;00204;00054;02647;00067202;00014137;02104;07906;00017881;02661;00014137;02104;00010454;07395;00001528;01081;00000682;00482;00001473;01042;000;15;16;29;
3;21;019;00115;00035;03043;00035414;00008782;02480;07981;00011004;03107;00008782;02480;00006500;07402;00000950;01082;00000420;00478;00000912;01038;000;15;16;29;
3;21;020;00403;00105;02605;00138938;00028810;02074;07974;00036132;02601;00028810;02074;00021296;07392;00003120;01083;00001393;00484;00003001;01041;000;15;16;29;
3;21;021;00160;00042;02625;00053504;00011250;02103;07974;00014108;02637;00011250;02103;00008319;07395;00001217;01082;00000544;00484;00001170;01039;000;15;16;29;
3;21;022;00137;00042;03066;00042928;00010154;02365;07966;00012746;02969;00010154;02365;00007510;07396;00001098;01081;00000491;00484;00001055;01039;000;15;16;29;
3;21;999;07934;02139;02696;02687061;00570724;02124;07940;00718807;02675;00570724;02124;00422038;07395;00061724;01082;00027516;00482;00059446;01041;010;15;16;29;
8;21;001;00111;00032;02883;00037827;00008575;02267;07878;00010885;02878;00008575;02267;00004192;04889;00001357;01583;00001274;01486;00001752;02042;000;15;16;29;
8;21;002;00213;00056;02629;00071026;00014982;02109;07906;00018951;02668;00014982;02109;00007334;04895;00002369;01581;00002220;01482;00003059;02042;000;15;16;29;
8;21;003;00436;00119;02729;00143725;00031269;02176;07934;00039413;02742;00031269;02176;00015308;04896;00004945;01581;00004635;01482;00006381;02041;000;15;16;29;
8;21;004;00217;00056;02581;00073536;00015111;02055;07933;00019048;02590;00015111;02055;00007395;04894;00002392;01583;00002242;01484;00003082;02039;000;15;16;29;
8;21;005;00056;00014;02500;00017986;00003737;02078;07956;00004697;02611;00003737;02078;00001830;04897;00000591;01581;00000554;01482;00000762;02040;000;15;16;29;
8;21;006;00477;00131;02746;00162428;00034705;02137;07941;00043705;02691;00034705;02137;00016991;04896;00005492;01582;00005144;01482;00007078;02040;000;15;16;29;
8;21;007;00427;00114;02670;00141389;00028806;02037;07902;00036452;02578;00028806;02037;00014104;04896;00004556;01582;00004267;01481;00005879;02041;000;15;16;29;
8;21;008;00170;00046;02706;00057200;00012209;02134;08012;00015239;02664;00012209;02134;00005987;04904;00001931;01582;00001806;01479;00002485;02035;000;15;16;29;
8;21;009;01240;00332;02677;00427886;00091048;02128;07931;00114801;02683;00091048;02128;00044543;04892;00014416;01583;00013501;01483;00018588;02042;000;15;16;29;
8;21;011;00265;00071;02679;00085119;00017280;02030;07941;00021760;02556;00017280;02030;00008465;04899;00002736;01583;00002560;01481;00003519;02037;000;15;16;29;
8;21;012;00076;00020;02632;00024760;00005033;02033;07920;00006355;02567;00005033;02033;00002462;04892;00000796;01582;00000747;01484;00001028;02042;000;15;16;29;
8;21;013;02964;00798;02692;01023227;00216935;02120;07943;00273123;02669;00216935;02120;00106145;04893;00034349;01583;00032168;01483;00044273;02041;000;15;16;29;
8;21;016;00180;00049;02722;00056949;00011899;02089;07931;00015003;02634;00011899;02089;00005838;04906;00001879;01579;00001759;01478;00002423;02037;000;15;16;29;
8;21;017;00083;00023;02771;00026017;00006002;02307;07998;00007504;02884;00006002;02307;00002943;04903;00000949;01581;00000889;01481;00001221;02035;000;15;16;29;
8;21;018;00204;00054;02647;00067202;00014137;02104;07906;00017881;02661;00014137;02104;00006917;04893;00002238;01583;00002097;01483;00002885;02041;000;15;16;29;
8;21;019;00115;00035;03043;00035414;00008782;02480;07981;00011004;03107;00008782;02480;00004307;04904;00001387;01579;00001299;01479;00001789;02038;000;15;16;29;
8;21;020;00403;00105;02605;00138938;00028810;02074;07974;00036132;02601;00028810;02074;00014094;04892;00004565;01585;00004273;01483;00005878;02040;000;15;16;29;
8;21;021;00160;00042;02625;00053504;00011250;02103;07974;00014108;02637;00011250;02103;00005510;04898;00001779;01581;00001667;01482;00002294;02039;000;15;16;29;
8;21;022;00137;00042;03066;00042928;00010154;02365;07966;00012746;02969;00010154;02365;00004974;04899;00001604;01580;00001503;01480;00002073;02041;000;15;16;29;
8;21;999;07934;02139;02696;02687061;00570724;02124;07940;00718807;02675;00570724;02124;00279339;04894;00090331;01583;00084605;01482;00116449;02041;000;15;16;29;
9;21;001;00111;00032;02883;00037827;00008575;02267;07878;00010885;02878;00008575;02267;00003768;04394;00001443;01683;00001443;01683;00001921;02240;000;15;16;29;
9;21;002;00213;00056;02629;00071026;00014982;02109;07906;00018951;02668;00014982;02109;00006586;04396;00002519;01681;00002519;01681;00003358;02242;000;15;16;29;
9;21;003;00436;00119;02729;00143725;00031269;02176;07934;00039413;02742;00031269;02176;00013749;04397;00005258;01682;00005258;01682;00007004;02239;000;15;16;29;
9;21;004;00217;00056;02581;00073536;00015111;02055;07933;00019048;02590;00015111;02055;00006643;04396;00002541;01682;00002541;01682;00003386;02240;000;15;16;29;
9;21;005;00056;00014;02500;00017986;00003737;02078;07956;00004697;02611;00003737;02078;00001645;04402;00000628;01680;00000628;01680;00000836;02238;000;15;16;29;
